0.011592	1.4605	-3212.3
0.016061	1.431	-3206
0.019945	0.65053	-3199.7
0.012302	0.75238	-3193.4
0.013722	-0.15595	-3187.1
0.010395	-0.26976	-3180.9
0.011005	-0.90745	-3174.6
0.010741	-1.3118	-3168.3
0.013217	-1.3019	-3162
0.019118	-3.0205	-3155.7
0.018557	-1.8336	-3149.5
0.014754	-4.2201	-3143.2
0.024563	-3.1646	-3136.9
0.0049138	-3.4466	-3130.6
0.016199	-4.3216	-3124.3
0.023312	-4.5211	-3118.1
0.0065581	-3.1707	-3111.8
0.027781	-5.6658	-3105.5
0.01321	-4.2941	-3099.2
0.018425	-6.5658	-3092.9
0.0091947	-5.5573	-3086.6
0.020892	-7.3175	-3080.4
0.00087331	-8.9685	-3074.1
0.022024	-8.0379	-3067.8
0.0032614	-10.242	-3061.5
0.024866	-8.8231	-3055.2
0.0030516	-6.8553	-3049
0.028524	-9.8886	-3042.7
0.017881	-8.8317	-3036.4
0.015652	-11.496	-3030.1
0.024731	-10.294	-3023.8
0.011766	-8.0692	-3017.6
0.024498	-5.4548	-3011.3
0.0097121	-4.8278	-3005
0.0063285	-6.0233	-2998.7
0.010369	-7.1653	-2992.4
0.016444	-6.0347	-2986.2
0.014795	-8.9668	-2979.9
0.025614	-7.2824	-2973.6
0.011466	-9.3558	-2967.3
0.020316	-8.1791	-2961
0.015379	-9.6932	-2954.8
0.018793	-8.4001	-2948.5
0.02302	-10.116	-2942.2
0.020897	-8.5024	-2935.9
0.034462	-11.231	-2929.6
0.036274	-9.2216	-2923.4
0.039503	-6.3545	-2917.1
0.03329	-4.1732	-2910.8
0.024134	-1.2855	-2904.5
0.018781	0.54814	-2898.2
0.017502	-1.0919	-2892
0.010798	0.19246	-2885.7
0.029599	-1.648	-2879.4
0.025646	-0.51125	-2873.1
0.010032	-2.5858	-2866.8
0.033168	-1.704	-2860.6
0.0075001	-0.6823	-2854.3
0.023349	-2.9105	-2848
0.0090873	-1.94	-2841.7
0.014096	-4.5041	-2835.4
0.0080808	-2.9063	-2829.2
0.015933	-5.3832	-2822.9
0.016252	-5.386	-2816.6
0.018187	-5.2744	-2810.3
0.018721	-6.8531	-2804
0.037943	-5.9308	-2797.8
0.01177	-8.7858	-2791.5
0.041942	-6.8246	-2785.2
0.0024683	-6.8351	-2778.9
0.025533	-7.4362	-2772.6
0.012428	-9.2093	-2766.4
0.033508	-7.9207	-2760.1
0.025702	-10.878	-2753.8
0.039981	-8.939	-2747.5
0.022154	-11.787	-2741.2
0.038348	-10.065	-2735
0.011282	-11.596	-2728.7
0.033014	-11.039	-2722.4
0.01854	-11.456	-2716.1
0.021814	-11.893	-2709.8
0.0307	-12.262	-2703.6
0.018229	-12.298	-2697.3
0.027798	-13.151	-2691
0.026	-13.19	-2684.7
0.015055	-13.805	-2678.4
0.018407	-14.463	-2672.2
0.022448	-13.996	-2665.9
0.021144	-15.908	-2659.6
0.025012	-15.3	-2653.3
0.018332	-16.249	-2647
0.01994	-16.56	-2640.8
0.036132	-16.703	-2634.5
0.0071067	-17.181	-2628.2
0.04445	-17.646	-2621.9
0.011585	-16.841	-2615.6
0.040605	-18.531	-2609.4
0.010546	-17.611	-2603.1
0.035691	-19.336	-2596.8
0.011773	-19.246	-2590.5
0.026534	-19.991	-2584.2
0.020036	-20.998	-2578
0.029159	-20.634	-2571.7
0.019342	-21.955	-2565.4
0.029958	-21.601	-2559.1
0.025105	-22.241	-2552.8
0.012479	-22.662	-2546.6
0.041669	-23.098	-2540.3
0.0090028	-22.295	-2534
0.046201	-24.1	-2527.7
0.019136	-23.441	-2521.4
0.035961	-24.78	-2515.2
0.020739	-24.554	-2508.9
0.029763	-25.199	-2502.6
0.02594	-25.871	-2496.3
0.023859	-25.758	-2490
0.016295	-27.163	-2483.8
0.02452	-26.579	-2477.5
0.017696	-28.198	-2471.2
0.017305	-27.622	-2464.9
0.029875	-28.647	-2458.6
0.0051439	-28.699	-2452.4
0.040773	-29.494	-2446.1
0.0092538	-28.489	-2439.8
0.031038	-30.314	-2433.5
0.024806	-29.895	-2427.2
0.010175	-29.906	-2421
0.027784	-31.582	-2414.7
0.025744	-30.227	-2408.4
0.02785	-32.875	-2402.1
0.026254	-31.236	-2395.8
0.025304	-33.916	-2389.6
0.023436	-32.041	-2383.3
0.034856	-34.514	-2377
0.014817	-32.693	-2370.7
0.039305	-35.211	-2364.4
0.0057621	-33.22	-2358.2
0.042614	-35.824	-2351.9
0.018792	-34.601	-2345.6
0.021562	-36.543	-2339.3
0.025559	-36.148	-2333
0.015389	-35.381	-2326.8
0.011783	-38.139	-2320.5
0.026431	-36.663	-2314.2
0.016702	-34.081	-2307.9
0.017798	-31.972	-2301.6
0.015849	-34.535	-2295.4
0.015446	-33.857	-2289.1
0.02127	-33.976	-2282.8
0.017146	-34.543	-2276.5
0.034513	-34.31	-2270.2
0.019019	-34.804	-2264
0.032265	-34.49	-2257.7
0.013962	-35.46	-2251.4
0.033385	-34.476	-2245.1
0.0058097	-31.482	-2238.8
0.03114	-28.998	-2232.6
0.037909	-26.639	-2226.3
0.029642	-24.213	-2220
0.043288	-21.187	-2213.7
0.030126	-19.62	-2207.4
0.024104	-21.124	-2201.2
0.023403	-20.361	-2194.9
0.044557	-21.057	-2188.6
0.03377	-20.335	-2182.3
0.030226	-21.475	-2176
0.035049	-20.895	-2169.8
0.017761	-21.234	-2163.5
0.030433	-21.201	-2157.2
0.0094341	-21.703	-2150.9
0.016464	-20.975	-2144.6
0.010649	-18.651	-2138.4
0.021832	-20.417	-2132.1
0.028366	-19.21	-2125.8
0.01854	-19.516	-2119.5
0.033909	-19.864	-2113.2
0.047232	-19.604	-2107
0.020223	-19.565	-2100.7
0.047229	-20.237	-2094.4
0.028248	-19.459	-2088.1
0.020326	-20.651	-2081.8
0.022981	-20.117	-2075.6
0.0035801	-22.526	-2069.3
0.011404	-25.514	-2063
0.022435	-23.403	-2056.7
0.015438	-25.577	-2050.4
0.037103	-24.145	-2044.2
0.014928	-25.262	-2037.9
0.032222	-24.678	-2031.6
0.026707	-25.221	-2025.3
0.033042	-25.086	-2019
0.034184	-25.958	-2012.8
0.031683	-25.339	-2006.5
0.024845	-27.01	-2000.2
0.041047	-26.082	-1993.9
0.011861	-28.238	-1987.6
0.024549	-26.848	-1981.4
0.0088527	-28.739	-1975.1
0.00046114	-30.182	-1968.8
0.023788	-29.226	-1962.5
0.0085785	-31.035	-1956.2
0.022758	-30.254	-1950
0.017311	-31.128	-1943.7
0.0256	-30.644	-1937.4
0.030226	-31.771	-1931.1
0.03176	-30.939	-1924.8
0.031399	-32.48	-1918.6
0.037801	-31.487	-1912.3
0.022501	-33.417	-1906
0.034037	-31.963	-1899.7
0.011183	-33.318	-1893.4
0.017403	-32.041	-1887.2
0.017007	-34.323	-1880.9
0.020169	-31.395	-1874.6
0.024372	-28.84	-1868.3
0.019323	-31.653	-1862
0.030915	-29.794	-1855.8
0.027612	-31.49	-1849.5
0.040708	-30.078	-1843.2
0.032068	-31.696	-1836.9
0.054205	-30.496	-1830.6
0.020978	-32.583	-1824.4
0.052255	-30.838	-1818.1
0.0094528	-32.335	-1811.8
0.041781	-31.023	-1805.5
0.011823	-33.151	-1799.2
0.040236	-30.912	-1793
0.027411	-28.157	-1786.7
0.035572	-31.047	-1780.4
0.043907	-28.95	-1774.1
0.023136	-31.347	-1767.8
0.046853	-29.396	-1761.6
0.024847	-30.964	-1755.3
0.055382	-29.533	-1749
0.019114	-31.946	-1742.7
0.062882	-29.843	-1736.4
0.0070362	-26.863	-1730.2
0.048445	-29.987	-1723.9
0.0058255	-32.472	-1717.6
0.052087	-30.029	-1711.3
0.02518	-27.262	-1705
0.048911	-30.338	-1698.8
0.043085	-28.135	-1692.5
0.034853	-30.64	-1686.2
0.056962	-28.495	-1679.9
0.020393	-30.463	-1673.6
0.066321	-28.671	-1667.4
0.019133	-30.807	-1661.1
0.08165	-28.934	-1654.8
0.011332	-31.868	-1648.5
0.074362	-29.272	-1642.2
0.012179	-26.816	-1636
0.057722	-29.364	-1629.7
0.032725	-27.028	-1623.4
0.050185	-29.519	-1617.1
0.061695	-27.438	-1610.8
0.026126	-29.84	-1604.6
0.068154	-27.876	-1598.3
0.0083707	-29.295	-1592
0.066457	-27.883	-1585.7
0.0066312	-27.61	-1579.4
0.076464	-27.951	-1573.2
0.015373	-26.755	-1566.9
0.068992	-28.152	-1560.6
0.026123	-26.713	-1554.3
0.056187	-28.314	-1548
0.034774	-26.833	-1541.8
0.039331	-28.371	-1535.5
0.054142	-26.613	-1529.2
0.022835	-28.797	-1522.9
0.070257	-26.901	-1516.6
0.012093	-26.34	-1510.4
0.064311	-26.908	-1504.1
0.019854	-26.481	-1497.8
0.077303	-27.04	-1491.5
0.025133	-25.978	-1485.2
0.064719	-27.338	-1479
0.045499	-25.765	-1472.7
0.032971	-27.448	-1466.4
0.051682	-25.906	-1460.1
0.012109	-27.096	-1453.8
0.059265	-25.845	-1447.6
0.018364	-25.216	-1441.3
0.061676	-25.999	-1435
0.035693	-25.239	-1428.7
0.054549	-25.948	-1422.4
0.041167	-25.374	-1416.2
0.051638	-25.883	-1409.9
0.03206	-25.214	-1403.6
0.04177	-26.207	-1397.3
0.039177	-24.848	-1391
0.0074046	-26.073	-1384.8
0.039904	-24.891	-1378.5
0.021231	-24.238	-1372.2
0.050232	-24.7	-1365.9
0.030374	-23.88	-1359.6
0.046276	-24.744	-1353.4
0.039279	-24.162	-1347.1
0.045759	-24.915	-1340.8
0.041298	-24.222	-1334.5
0.03923	-25.051	-1328.2
0.02805	-24.206	-1322
0.022795	-25.502	-1315.7
0.033406	-23.892	-1309.4
0.011877	-21.465	-1303.1
0.030584	-24.078	-1296.8
0.030987	-22.635	-1290.6
0.021802	-24.026	-1284.3
0.036688	-22.854	-1278
0.029164	-23.62	-1271.7
0.044997	-22.978	-1265.4
0.031322	-23.828	-1259.2
0.048172	-23.304	-1252.9
0.021239	-24.221	-1246.6
0.033282	-23.59	-1240.3
0.013236	-24.63	-1234
0.025181	-23.548	-1227.8
0.018696	-20.553	-1221.5
0.013971	-23.27	-1215.2
0.036119	-21.453	-1208.9
0.0059808	-22.436	-1202.6
0.03821	-21.803	-1196.4
0.014159	-22.287	-1190.1
0.032563	-21.999	-1183.8
0.013038	-23.136	-1177.5
0.039299	-22.181	-1171.2
0.012342	-25.143	-1165
0.030886	-22.557	-1158.7
0.015744	-19.744	-1152.4
0.017105	-16.67	-1146.1
0.028433	-19.725	-1139.8
0.017055	-17.576	-1133.6
0.032192	-20.537	-1127.3
0.014065	-18.338	-1121
0.02874	-20.765	-1114.7
0.012137	-18.836	-1108.4
0.025258	-20.837	-1102.2
0.010251	-18.233	-1095.9
0.032065	-21.208	-1089.6
0.027193	-18.419	-1083.3
0.032079	-15.851	-1077
0.020228	-12.926	-1070.8
0.030716	-10.52	-1064.5
0.019016	-12.836	-1058.2
0.022979	-10.809	-1051.9
0.023807	-12.915	-1045.6
0.032384	-11.315	-1039.4
0.015981	-13.493	-1033.1
0.027321	-11.804	-1026.8
0.010482	-13.864	-1020.5
0.019017	-11.627	-1014.2
0.018561	-14.699	-1007.9
0.030295	-17.816	-1001.7
0.026956	-15.767	-995.39
0.019411	-18.053	-989.11
0.034473	-16.536	-982.83
0.0078663	-16.807	-976.55
0.031736	-16.641	-970.27
0.019453	-16.651	-963.99
0.032472	-16.422	-957.71
0.01026	-17.708	-951.43
0.034893	-16.439	-945.15
0.0068463	-14.481	-938.87
0.022665	-16.125	-932.59
0.019533	-14.815	-926.31
0.02764	-16.106	-920.03
0.036886	-14.911	-913.75
0.013888	-16.033	-907.47
0.038676	-15.477	-901.19
0.010726	-15.074	-894.91
0.023535	-15.502	-888.63
0.0079852	-15.035	-882.35
0.022319	-15.125	-876.07
0.010388	-12.414	-869.79
0.018764	-14.828	-863.51
0.028054	-12.968	-857.23
0.011988	-14.523	-850.95
0.03468	-13.727	-844.67
0.027629	-13.573	-838.39
0.032337	-13.926	-832.11
0.037252	-13.738	-825.83
0.039011	-14.304	-819.55
0.043244	-13.949	-813.27
0.035646	-14.423	-806.99
0.036745	-14.176	-800.71
0.029853	-14.55	-794.43
0.033379	-15.152	-788.15
0.035928	-14.229	-781.87
0.015986	-16.673	-775.59
0.015231	-14.321	-769.31
0.010878	-17.108	-763.03
0.013189	-19.64	-756.75
0.022919	-18.748	-750.47
0.033548	-18.618	-744.19
0.026655	-19	-737.91
0.0259	-19.305	-731.63
0.051232	-19.405	-725.35
0.02533	-19.29	-719.07
0.034544	-19.896	-712.79
0.031386	-20.749	-706.51
0.026559	-20.537	-700.23
0.029512	-21.534	-693.95
0.020272	-22.064	-687.67
0.034144	-22.338	-681.39
0.039088	-22.241	-675.11
0.013397	-23.248	-668.83
0.035036	-23.219	-662.55
0.029112	-23.466	-656.27
0.01009	-23.531	-649.99
0.020154	-24.554	-643.71
0.02798	-25.002	-637.43
0.0084383	-24.571	-631.15
0.021984	-25.904	-624.87
0.02865	-26.283	-618.59
0.024876	-25.911	-612.31
0.030532	-26.426	-606.03
0.032679	-27.285	-599.75
0.035729	-26.622	-593.47
0.014659	-27.515	-587.19
0.013816	-28.53	-580.91
0.022937	-27.532	-574.63
0.0089998	-28.284	-568.35
0.014739	-29.548	-562.07
0.025547	-28.556	-555.79
0.011052	-30.343	-549.51
0.0055883	-31.052	-543.23
0.013109	-29.734	-536.95
0.0036191	-32.842	-530.67
0.0025705	-33.171	-524.39
0.017086	-30.208	-518.11
0.0078491	-29.233	-511.82
0.013046	-29.827	-505.54
0.016807	-30.16	-499.26
0.019535	-29.869	-492.98
0.019929	-30.113	-486.7
0.019727	-30.663	-480.42
0.022672	-30.8	-474.14
0.023826	-31.136	-467.86
0.020922	-31.631	-461.58
0.027383	-31.834	-455.3
0.02549	-32.225	-449.02
0.024805	-32.741	-442.74
0.029189	-32.999	-436.46
0.028608	-33.363	-430.18
0.030653	-33.72	-423.9
0.033963	-34.078	-417.62
0.033898	-34.609	-411.34
0.039185	-35.094	-405.06
0.044182	-35.439	-398.78
0.044976	-35.881	-392.5
0.050373	-36.323	-386.22
0.055813	-36.793	-379.94
0.058708	-37.268	-373.66
0.062742	-37.733	-367.38
0.066789	-38.124	-361.1
0.06837	-38.538	-354.82
0.070729	-39.001	-348.54
0.075343	-39.467	-342.26
0.074698	-39.898	-335.98
0.075238	-40.353	-329.7
0.073425	-40.742	-323.42
0.073567	-41.21	-317.14
0.071054	-41.675	-310.86
0.070461	-42.135	-304.58
0.069967	-42.609	-298.3
0.070875	-43.057	-292.02
0.068065	-43.543	-285.74
0.068721	-44.022	-279.46
0.066983	-44.548	-273.18
0.066649	-45.033	-266.9
0.066977	-45.55	-260.62
0.068201	-46.057	-254.34
0.067033	-46.593	-248.06
0.068029	-47.17	-241.78
0.071238	-47.746	-235.5
0.072717	-48.321	-229.22
0.071784	-48.902	-222.94
0.074534	-49.538	-216.66
0.077696	-50.2	-210.38
0.082952	-50.86	-204.1
0.088298	-51.466	-197.82
0.092423	-52.09	-191.54
0.096697	-52.723	-185.26
0.10067	-53.358	-178.98
0.10612	-54.01	-172.7
0.11485	-54.696	-166.42
0.1227	-55.358	-160.14
0.12254	-56.021	-153.86
0.12607	-56.695	-147.58
0.12903	-57.416	-141.3
0.1343	-58.14	-135.02
0.14265	-58.866	-128.74
0.14472	-59.54	-122.46
0.14706	-60.263	-116.18
0.14741	-60.995	-109.9
0.14624	-61.764	-103.62
0.14793	-62.569	-97.341
0.15722	-63.373	-91.061
0.16798	-64.178	-84.781
0.17844	-64.943	-78.501
0.1778	-65.703	-72.221
0.18607	-66.526	-65.941
0.20793	-67.323	-59.661
0.2349	-68.041	-53.381
0.2403	-68.633	-47.1
0.1894	-69.214	-40.82
0.085811	-70.332	-34.54
0.20178	-72.363	-28.26
0.48679	-72.887	-21.98
0.76995	-73.205	-15.7
0.96476	-73.465	-9.4201
1	-73.67	-3.14
0.82192	-73.811	3.14
0.46678	-73.866	9.4201
0.086519	-73.04	15.7
0.31177	-71.23	21.98
0.46497	-71.081	28.26
0.41302	-70.847	34.54
0.27562	-70.215	40.82
0.27477	-69.18	47.1
0.33952	-68.538	53.381
0.32625	-68.001	59.661
0.28317	-67.293	65.941
0.27682	-66.507	72.221
0.28497	-65.813	78.501
0.27808	-65.147	84.781
0.25287	-64.436	91.061
0.21402	-63.699	97.341
0.17814	-62.978	103.62
0.13133	-62.333	109.9
0.079141	-61.715	116.18
0.034866	-61.253	122.46
0.012169	-61.791	128.74
0.023324	-62.124	135.02
0.034758	-61.679	141.3
0.039803	-61.192	147.58
0.033801	-60.699	153.86
0.023297	-60.323	160.14
0.012326	-60.336	166.42
0.012169	-61.044	172.7
0.01792	-60.979	178.98
0.017699	-60.785	185.26
0.012885	-60.502	191.54
0.0085857	-60.594	197.82
0.007862	-61.09	204.1
0.012066	-61.34	210.38
0.015892	-61.22	216.66
0.014597	-61.227	222.94
0.013373	-61.402	229.22
0.01314	-61.871	235.5
0.016241	-62.122	241.78
0.016339	-62.176	248.06
0.015299	-62.408	254.34
0.01459	-62.653	260.62
0.014613	-62.905	266.9
0.015123	-63.267	273.18
0.014193	-63.605	279.46
0.017041	-64.02	285.74
0.019615	-64.285	292.02
0.021364	-64.441	298.3
0.019698	-64.602	304.58
0.013741	-64.698	310.86
0.0071872	-64.851	317.14
0.0054918	-65.16	323.42
0.0081214	-65.362	329.7
0.0095113	-65.581	335.98
0.0075829	-65.713	342.26
0.0030228	-65.426	348.54
0.0013905	-65.561	354.82
0.0020787	-66.431	361.1
0.0066711	-66.462	367.38
0.0093009	-66.537	373.66
0.0097332	-66.515	379.94
0.0075741	-66.251	386.22
0.0083242	-66.132	392.5
