1.6501e-08	2.4968	2.4169
1.3083e-06	1.4485	2.4139
1.6136e-08	2.8908	2.4108
1.9404e-06	0.45405	2.4078
8.3279e-07	2.2759	2.4048
3.0774e-07	4.7272	2.4018
8.9928e-07	5.3576	2.3988
2.8179e-06	5.7642	2.3959
9.6931e-08	6.3786	2.3929
6.7182e-08	8.1441	2.3899
6.7586e-09	7.9718	2.387
8.65e-07	8.5705	2.384
1.5863e-08	10.764	2.3811
4.8274e-07	9.2524	2.3781
5.6065e-07	10.093	2.3752
2.6333e-07	7.9581	2.3723
1.6058e-07	7.0773	2.3693
1.099e-07	5.2078	2.3664
1.4341e-06	5.2663	2.3635
2.4248e-09	3.0264	2.3606
6.4411e-08	2.0156	2.3578
2.1292e-07	2.254	2.3549
1.2562e-07	4.7053	2.352
1.536e-07	5.9004	2.3491
9.9229e-08	3.6773	2.3463
3.5504e-07	1.6746	2.3434
1.3475e-06	2.381	2.3406
7.3717e-08	3.1642	2.3377
5.9475e-07	4.7338	2.3349
8.0101e-09	5.7659	2.3321
5.5821e-07	4.8751	2.3293
1.6968e-06	6.0619	2.3264
1.003e-08	5.3293	2.3236
7.3355e-07	6.8234	2.3208
1.2769e-06	8.3037	2.3181
2.6311e-05	8.6776	2.3153
2.5599e-05	9.8352	2.3125
6.6803e-06	11.111	2.3097
4.216e-05	12.316	2.307
4.8245e-07	13.118	2.3042
2.1684e-05	11.817	2.3014
4.4988e-05	14.111	2.2987
0.0002247	15.539	2.296
4.2188e-06	16.909	2.2932
2.5927e-05	14.135	2.2905
0.00014585	16.365	2.2878
0.0005242	18.322	2.2851
7.2017e-05	19.969	2.2824
8.792e-06	17.735	2.2797
0.0004793	19.114	2.277
0.0017504	20.782	2.2743
0.0046324	22.109	2.2716
0.00055391	23.506	2.2689
4.8952e-07	25.958	2.2663
3.4346e-05	23.695	2.2636
0.00052775	25.097	2.2609
7.3839e-05	26.066	2.2583
1.629e-05	26.207	2.2557
0.00018225	27.416	2.253
7.4393e-05	28.52	2.2504
4.1741e-05	29.114	2.2478
0.00015139	29.954	2.2451
5.4518e-05	30.83	2.2425
1.0201e-05	31.89	2.2399
5.1629e-05	32.438	2.2373
0.00031575	32.993	2.2347
4.9315e-05	33.99	2.2321
1.8493e-05	35.133	2.2296
5.3232e-05	35.64	2.227
2.5642e-05	36.033	2.2244
3.6968e-05	36.579	2.2219
0.00010224	37.275	2.2193
5.9283e-05	38.38	2.2167
0.00014739	39.192	2.2142
7.4358e-05	39.654	2.2117
2.0421e-05	40.096	2.2091
2.9697e-05	41.201	2.2066
4.6723e-05	41.831	2.2041
2.7885e-05	42.369	2.2015
3.977e-05	42.834	2.199
7.0848e-05	43.197	2.1965
4.2172e-05	43.847	2.194
0.00010057	44.841	2.1915
0.00044267	45.382	2.189
0.00012045	45.738	2.1866
0.00011285	46.597	2.1841
0.00026287	47.521	2.1816
0.00027106	47.881	2.1791
0.00013392	48.635	2.1767
7.0846e-05	49.42	2.1742
0.00011753	49.795	2.1718
1.1746e-05	50.625	2.1693
8.6469e-06	51.16	2.1669
1.8663e-05	51.299	2.1645
0.00011543	51.532	2.162
0.00010506	52.412	2.1596
6.5771e-05	52.667	2.1572
0.00011108	53.514	2.1548
1.6711e-05	54.568	2.1524
8.9758e-05	54.549	2.15
0.00012026	55.183	2.1476
9.2764e-06	55.602	2.1452
9.0771e-05	56.709	2.1428
1.0099e-05	57.372	2.1404
4.0946e-05	57.348	2.1381
7.7887e-05	58.801	2.1357
1.9738e-05	57.122	2.1333
0.00014121	59.123	2.131
5.843e-07	59.982	2.1286
0.00012642	59.381	2.1263
2.7032e-05	60.456	2.1239
1.0733e-05	61.178	2.1216
1.9473e-05	61.628	2.1192
6.402e-06	61.864	2.1169
7.0704e-06	63.041	2.1146
1.6335e-05	63.694	2.1123
1.3759e-05	64.432	2.11
4.8722e-06	65.608	2.1077
7.3966e-06	64.66	2.1054
1.195e-05	65.389	2.1031
2.2914e-08	67.396	2.1008
7.9354e-08	68.852	2.0985
2.051e-07	68.179	2.0962
1.6422e-06	67.886	2.0939
1.1191e-06	67.882	2.0916
9.649e-06	65.054	2.0894
2.8581e-05	66.941	2.0871
0.00029745	69.802	2.0849
1.1557e-05	71.161	2.0826
1.9072e-06	69.644	2.0804
2.7996e-07	71.762	2.0781
8.6904e-07	72.892	2.0759
2.7065e-07	72.638	2.0736
2.3324e-07	72.211	2.0714
2.6199e-07	72.809	2.0692
1.6768e-07	73.075	2.067
2.7134e-07	73.855	2.0648
1.5331e-08	72.527	2.0625
7.1422e-08	75.103	2.0603
4.6467e-08	77.058	2.0581
2.0046e-07	74.11	2.0559
2.89e-08	75.005	2.0538
1.2973e-07	73.369	2.0516
8.1176e-09	73.998	2.0494
5.8996e-08	73.88	2.0472
1.9577e-08	72.418	2.045
2.4235e-06	73.069	2.0429
1.1087e-12	71.163	2.0407
5.6148e-07	72.955	2.0385
7.822e-06	75.21	2.0364
1.6176e-07	75.441	2.0342
2.318e-06	75.244	2.0321
1.8536e-08	72.518	2.03
6.1631e-09	73.097	2.0278
6.292e-08	74.643	2.0257
1.2227e-06	75.197	2.0236
9.1366e-08	75.228	2.0214
1.9645e-08	73.586	2.0193
3.4584e-08	71.219	2.0172
2.3293e-07	72.994	2.0151
2.0529e-07	74.894	2.013
7.729e-07	75.685	2.0109
2.3079e-07	76.539	2.0088
2.8388e-07	74.767	2.0067
1.2804e-08	76.407	2.0046
1.3536e-07	74.44	2.0025
3.6165e-08	76.835	2.0005
4.2073e-08	79.353	1.9984
1.4013e-08	77.875	1.9963
1.1559e-08	76.914	1.9943
2.0889e-07	76.035	1.9922
1.2328e-05	77.435	1.9901
1.7957e-05	79.956	1.9881
5.7417e-06	82.024	1.986
7.4969e-07	79.028	1.984
5.6808e-09	80.829	1.9819
2.0195e-07	78.155	1.9799
1.3569e-09	79.113	1.9779
3.8191e-07	81.342	1.9759
2.9173e-06	82.642	1.9738
8.2658e-07	84.2	1.9718
5.0791e-07	85.34	1.9698
1.9081e-07	86.107	1.9678
3.6759e-08	87.746	1.9658
1.1901e-08	88.416	1.9638
1.3164e-08	87.271	1.9618
